ra_decals,dec_decals,ls_id,mag_g,snr_g,mag_r,snr_r,mag_i,snr_i,mag_z,snr_z,query_name
229.5292512008638,15.74838953970912,10995557667443141,,-0.85677004,23.616804,6.8546453,inf,0.0,21.17706,24.155792,J151807.02+154454.2
230.4367678803851,32.04121539609795,10995647248337629,,-0.48182315,23.449457,9.705585,inf,0.0,21.160631,37.029537,J152144.82+320228.4
230.924233753663,20.82051293838083,10995586383744007,,-0.7060355,22.762125,15.669147,inf,0.0,20.879738,28.976799,J152341.82+204913.8
231.4852894455436,38.84452322821622,9907734544384164,,-0.902052,26.25681,0.389414,-9999.0,-9999.0,20.487095,59.843067,J152556.47+385040.2
232.4723959806065,37.3827775558656,9907734172532929,25.83378,1.12785,22.480038,13.328141,-9999.0,-9999.0,21.03404,38.432007,J152953.38+372258.0
233.4122026922865,39.53619684967698,9907734764848417,27.078976,0.345307,22.737637,10.142608,-9999.0,-9999.0,21.076881,49.097763,J153338.93+393210.3
233.4717597440896,2.513431185784901,10995478771543276,,-0.55599594,22.596949,61.20133,inf,0.0,20.117252,221.64084,J153353.22+023048.3
233.4718633858277,22.78844743717919,10995597626576014,26.60276,1.1059636,22.155998,35.4437,inf,0.0,20.01858,87.31323,J153353.25+224718.4
233.532845979821,38.7942927262538,9907734544778762,26.014141,0.95022,22.978325,9.032412,-9999.0,-9999.0,20.917215,32.5175,J153407.88+384739.4
234.5014130281629,33.83926699767787,9907733020215850,,-0.688781,25.127771,0.986942,-9999.0,-9999.0,21.098991,48.682243,J153800.34+335021.4
234.5103436142734,11.93366675378937,10995535680899861,,-0.897636,23.569683,7.46562,inf,0.0,21.247168,24.31563,J153802.48+115601.2
235.0236077539163,1.64584903272348,10995474249023998,26.63998,0.785468,22.691175,23.381044,inf,0.0,20.860432,50.978714,J154005.67+013845.0
237.21056861045147,43.100765257726906,9907735761063011,25.585154,1.487293,24.31549,3.093155,-9999.0,-9999.0,21.386295,33.036957,J154850.54+430602.7
237.3318947614458,31.51175459614433,10995644699251069,24.411766,6.726829,21.360767,69.05494,inf,0.0,20.043253,92.95051,J154919.65+313042.3
237.5371048071873,2.984768067634419,10995481809257202,28.136425,0.18888146,22.14203,30.802448,20.441507,56.430077,20.086567,70.90191,J155008.91+025905.1
237.5818570922061,14.3665697050824,10995548939095127,25.378775,2.3864586,22.20677,27.594994,inf,0.0,20.343447,70.7133,J155019.65+142159.6
237.7358655196475,30.06490022314044,10995636903086611,25.41295,3.32117,22.20701,32.073322,inf,0.0,20.915092,47.28869,J155056.61+300353.6
238.03945757714,-0.3865648082892144,10995460672063590,,-2.3525553,23.659887,31.495136,21.488752,29.099396,21.290339,41.351173,J155209.47-002311.6
238.8979804725114,7.208154413861715,10995507394516669,,-0.75328505,23.024323,16.915606,20.993097,45.967518,20.740625,48.636528,J155535.51+071229.3
239.1479314041697,33.69513660652309,9907733021262538,25.319101,2.186881,25.700422,0.899607,-9999.0,-9999.0,21.00589,52.381058,J155635.50+334142.4
239.873098573951,3.74103878611404,10995486343300261,27.089619,0.622163,21.921795,47.26887,20.674734,64.38828,20.587082,63.424755,J155929.54+034427.7
240.55781482744905,35.05859116243738,9907733411729025,,-1.546535,24.668268,1.69997,-9999.0,-9999.0,21.109434,50.245506,J160213.88+350330.9
241.3496074866156,33.08344642041378,9907732784939957,,-1.076948,23.297575,7.925982,-9999.0,-9999.0,20.563,55.41617,J160523.91+330500.3
242.2766118755361,5.634618471432081,10995498400875266,24.99553,2.956973,22.384054,25.22943,21.188745,37.153973,20.753843,85.13808,J160906.39+053804.6
242.3214655124891,33.92516466423787,9907733100429625,25.22544,2.202494,23.10445,8.695089,-9999.0,-9999.0,21.113312,46.736374,J160917.15+335530.6
242.8272869928966,6.539861586026384,10995502909762121,25.38217,5.40988,22.187855,74.69775,20.655338,65.579185,20.181889,246.77965,J161118.55+063223.5
243.7162512317593,5.972630503465876,10995499909782876,,-2.249629,22.295433,40.943596,20.104351,118.59066,20.202534,174.77188,J161451.90+055821.4
244.3629439341668,14.77417975577404,10995551893981293,25.52032,3.1718483,22.96367,23.955498,inf,0.0,21.382298,31.084566,J161727.11+144627.0
244.9917515998395,18.34454606093925,10995572186023336,25.840153,1.1533355,22.315104,24.947355,inf,0.0,20.945328,32.18062,J161958.02+182040.3
244.99951374358432,37.3395356124037,9907734099921751,,-0.083977,22.248543,17.25198,-9999.0,-9999.0,21.039827,43.076385,J161959.88+372022.3
245.3694016885707,11.55707577721758,10995532765858721,,-0.093615554,22.853891,20.690046,inf,0.0,20.958986,48.2166,J162128.66+113325.4
246.4437416658114,8.190829806326164,10995513417533046,25.570713,2.4101758,21.79446,45.313175,20.149956,189.75525,20.1184,192.03575,J162546.50+081126.9
246.4760404699038,28.07858569386827,10995626357557000,,-0.6257177,23.125645,19.004652,21.166061,49.36376,20.786684,54.98675,J162554.25+280442.9
246.9776755515938,10.46085658728795,10995526837212015,,-0.57002884,22.325476,31.669125,20.274199,122.12026,20.096285,102.4883,J162754.64+102739.0
247.0769277511098,14.39244674307654,10995550442750524,25.809793,1.3416553,26.313284,0.5812301,inf,0.0,21.040005,36.471077,J162818.46+142332.8
248.5179538617215,8.866423503131651,10995516415410423,,-0.55478865,22.910637,16.353672,20.93326,62.00158,20.64964,61.5994,J163404.31+085159.1
248.89105534939475,42.90641061387791,9907735763354060,25.429697,1.968089,22.432152,16.954182,-9999.0,-9999.0,20.429737,81.76289,J163533.85+425423.0
248.9682680162843,33.09651821523146,9907732786581326,26.57652,0.617494,22.442533,14.953074,-9999.0,-9999.0,20.093136,92.58924,J163552.38+330547.5
